"Date","Open","High","Low","Close","Volume","AdjClose"
"2014-01-02",50.049999,50.07,49.049999,49.27,3205600,22.915098
"2014-01-03",49.310001,49.450001,48.630001,48.810001,3763400,22.701156
"2014-01-06",48.869999,48.900002,48.380001,48.709999,5015600,22.654646
"2014-01-07",48.790001,49.139999,48.709999,48.73,3455200,22.663948
"2014-01-08",48.700001,48.810001,48.119999,48.5,8091600,22.556977
"2014-01-09",48.540001,48.790001,48.380001,48.509998,4580200,22.561627
"2014-01-10",48.68,48.799999,48.259998,48.310001,3541400,22.46861
"2014-01-13",48.259998,48.470001,48.049999,48.110001,5828200,22.375591
"2014-01-14",48.290001,48.52,48.080002,48.310001,4357200,22.46861
"2014-01-15",48.279999,48.459999,48.09,48.360001,7886800,22.491864
"2014-01-16",48.279999,48.700001,48.279999,48.689999,4292800,22.645344
"2014-01-17",48.639999,48.709999,48.18,48.32,2377200,22.47326
"2014-01-21",48.630001,49.080002,48.59,49.07,4885800,22.822079
"2014-01-22",49.029999,49.43,48.900002,49.259998,2923200,22.910446
"2014-01-23",49.02,49.259998,48.700001,49.029999,3279600,22.803475
"2014-01-24",48.939999,49.32,48.700001,49.099998,5260200,22.836031
"2014-01-27",49.18,49.490002,48.990002,49.07,7367600,22.822079
"2014-01-28",48.790001,49.439999,48.740002,49.360001,4168200,22.956956
"2014-01-29",49.099998,49.099998,48.34,48.610001,5298600,22.608137
"2014-01-30",48.810001,48.810001,48.290001,48.560001,5019200,22.584883
"2014-01-31",48.139999,48.950001,47.580002,48.5,4732600,22.556977
"2014-02-03",48.43,48.5,46.93,46.959999,5919800,21.840734
"2014-02-04",47.150002,47.610001,46.91,47.5,3729200,22.091884
"2014-02-05",47.32,47.470001,46.900002,47.139999,4982200,21.924451
"2014-02-06",47.41,47.849998,47.259998,47.790001,5746600,22.226762
"2014-02-07",48.049999,48.84,47.91,48.759998,5914600,22.6779
"2014-02-10",48.91,48.990002,48.48,48.810001,4974200,22.701156
"2014-02-11",46.709999,48.34,46.549999,48.07,8272600,22.356987
"2014-02-12",48.110001,48.110001,47.209999,47.290001,7906600,21.994215
"2014-02-13",47,47.66,47,47.610001,5032400,22.143045
"2014-02-14",47.630001,48.290001,47.380001,48.209999,4280600,22.422099
"2014-02-18",48.200001,48.400002,47.860001,47.91,4323400,22.282572
"2014-02-19",47.889999,47.98,47.509998,47.639999,3347400,22.156997
"2014-02-20",47.720001,48.66,47.619999,48.509998,5137600,22.561627
"2014-02-21",48.599998,48.889999,48.330002,48.619999,6468200,22.612787
"2014-02-24",48.740002,49.389999,48.73,49.049999,3619600,22.812777
"2014-02-25",49.080002,50.23,49.049999,49.759998,5499600,23.142992
"2014-02-26",49.900002,50,49.66,49.709999,6082800,23.119738
"2014-02-27",49.700001,50.09,49.560001,50.02,7103200,23.263917
"2014-02-28",49.970001,50.939999,49.970001,50.830002,4660800,23.640643
"2014-03-03",50.709999,55.259998,50.540001,53.290001,19915600,24.784769
"2014-03-04",53.759998,56.48,53.630001,56.310001,21620800,26.189348
"2014-03-05",55.639999,56.77,54.080002,54.299999,15077600,25.254512
"2014-03-06",53.630001,53.880001,52.419998,53.259998,10185200,25.080278
"2014-03-07",53.290001,53.700001,52.689999,53.549999,6196600,25.21684
"2014-03-10",54.34,54.860001,53.990002,54.360001,5805000,25.598272
"2014-03-11",54.32,54.630001,53.509998,53.689999,5322800,25.282766
"2014-03-12",53.509998,53.849998,52.970001,53.759998,5473800,25.315729
"2014-03-13",53.849998,54.720001,53.639999,54.099998,7112600,25.475836
"2014-03-14",54.110001,55.080002,54.099998,54.34,6908000,25.588853
"2014-03-17",54.470001,54.639999,53.549999,53.689999,6436200,25.282766
"2014-03-18",53.740002,54.080002,53.549999,53.919998,5354000,25.391073
"2014-03-19",54.009998,54.09,53,53.220001,5450800,25.061443
"2014-03-20",53.060001,53.77,52.68,53.57,6047600,25.226258
"2014-03-21",54.080002,54.299999,53.509998,53.529999,8034800,25.207422
"2014-03-24",53.639999,53.869999,53.259998,53.34,3507400,25.117951
"2014-03-25",53.450001,53.810001,53.41,53.650002,7345000,25.263931
"2014-03-26",53.720001,54.02,53.389999,53.43,6208800,25.160332
"2014-03-27",53.34,53.77,53.009998,53.040001,6750600,24.97668
"2014-03-28",53.16,53.32,52.91,53.02,4220200,24.967262
"2014-03-31",53.25,53.599998,53.040001,53.419998,5204200,25.155622
"2014-04-01",53.5,53.860001,53.290001,53.689999,2866400,25.282766
"2014-04-02",53.610001,53.970001,53.509998,53.970001,3507400,25.41462
"2014-04-03",53.939999,53.98,53.27,53.490002,3251200,25.188587
"2014-04-04",53.830002,54.299999,53.470001,53.509998,3183000,25.198003
"2014-04-07",53.509998,53.860001,53.200001,53.25,2833600,25.075569
"2014-04-08",53.310001,53.720001,53.060001,53.419998,4916800,25.155622
"2014-04-09",53.66,54.080002,53.369999,54.009998,4430200,25.433455
"2014-04-10",54.16,55.029999,53.919998,54.02,5059200,25.438165
"2014-04-11",53.939999,54.150002,53.07,53.419998,5504600,25.155622
"2014-04-14",53.790001,54.759998,53.689999,54.740002,4625200,25.777215
"2014-04-15",54.740002,54.84,54.16,54.470001,3996000,25.650071
"2014-04-16",54.73,55.099998,54.580002,54.990002,3369000,25.894941
"2014-04-17",54.84,55.439999,54.720001,54.900002,8279200,25.85256
"2014-04-21",54.900002,55.18,54.610001,55.080002,2965400,25.937322
"2014-04-22",55.029999,55.639999,54.830002,55.009998,3855600,25.904357
"2014-04-23",54.25,54.799999,53.34,53.400002,7300800,25.146205
"2014-04-24",53.5,54.240002,53.169998,53.93,5752200,25.395783
"2014-04-25",53.810001,55.189999,53.630001,55.099998,5182400,25.946739
"2014-04-28",55.200001,56.099998,55.200001,55.73,4740800,26.243408
"2014-04-29",55.740002,56.700001,55.610001,56.240002,5685400,26.483569
"2014-04-30",56.110001,56.720001,56.110001,56.43,5922600,26.57304
"2014-05-01",56.470001,56.560001,55.580002,55.889999,3627600,26.318752
"2014-05-02",55.75,56.130001,55.66,55.939999,3643400,26.342297
"2014-05-05",55.73,55.959999,55.59,55.939999,2556800,26.342297
"2014-05-06",55.709999,56.099998,55.560001,55.639999,3581200,26.201027
"2014-05-07",55.709999,56.439999,55.709999,56.360001,3308600,26.540077
"2014-05-08",56.330002,56.869999,56.23,56.57,3086000,26.638966
"2014-05-09",56.439999,56.560001,56.009998,56.32,3511400,26.521241
"2014-05-12",58,58.220001,57.369999,57.720001,7272000,27.180505
"2014-05-13",57.630001,57.700001,57.049999,57.599998,4336200,27.123995
"2014-05-14",57.43,57.59,56.470001,56.650002,5202600,26.676639
"2014-05-15",56.380001,56.66,56.130001,56.459999,3086200,26.587167
"2014-05-16",56.529999,57.52,56.490002,57.330002,6578600,26.996853
"2014-05-19",57.950001,58.049999,56.93,57.48,4344400,27.067488
"2014-05-20",57.349998,57.41,57.060001,57.259998,3316800,26.963888
"2014-05-21",57.419998,60,57,59.77,9415400,28.145855
"2014-05-22",58.360001,59.639999,58.130001,58.529999,9520200,27.561935
"2014-05-23",57.25,58.529999,56.880001,58.450001,3748800,27.524264
"2014-05-27",58.549999,58.59,58.259998,58.450001,4503000,27.524264
"2014-05-28",58.560001,58.560001,58.16,58.400002,3495600,27.500719
"2014-05-29",58.560001,59.669998,58.380001,59.610001,3708600,28.070511
"2014-05-30",59.509998,60.07,59.389999,59.630001,8501400,28.079929
"2014-06-02",59.810001,59.810001,58.779999,58.91,4605000,27.740879
"2014-06-03",58.93,59.34,58.720001,59.169998,2884200,27.863313
"2014-06-04",59.049999,59.380001,59.049999,59.360001,2042200,27.952785
"2014-06-05",59.450001,60.419998,59.360001,60.23,5544200,28.36247
"2014-06-06",59.48,59.549999,58.919998,59.34,3561000,28.257705
"2014-06-09",59.23,59.529999,59.040001,59.43,3812600,28.300563
"2014-06-10",59.310001,59.830002,59.110001,59.259998,3844000,28.219609
"2014-06-11",59.84,60.360001,59.32,59.610001,5811600,28.38628
"2014-06-12",59.599998,59.880001,59.09,59.34,3917600,28.257705
"2014-06-13",59.619999,60.049999,59.259998,59.75,2149800,28.452947
"2014-06-16",59.75,60.450001,59.459999,60.34,2819600,28.733905
"2014-06-17",59.990002,60.279999,59.639999,59.98,3964000,28.562473
"2014-06-18",60.279999,61.310001,60.220001,61.290001,3837600,29.186296
"2014-06-19",61.490002,62.25,61.41,62.16,4475800,29.600589
"2014-06-20",62.419998,62.639999,62.119999,62.549999,4925600,29.786307
"2014-06-23",62.43,62.5,61.57,61.779999,3012000,29.419633
"2014-06-24",61.290001,61.34,60.400002,60.939999,4969600,29.019625
"2014-06-25",60.669998,60.669998,60.130001,60.630001,4658200,28.872004
"2014-06-26",60.349998,60.439999,59.59,60.419998,3425400,28.772
"2014-06-27",60.279999,60.509998,59.709999,60.459999,2643000,28.791049
"2014-06-30",60.209999,60.939999,59.84,60.349998,2460600,28.738667
"2014-07-01",60.610001,61.400002,59.709999,60.299999,2374800,28.714857
"2014-07-02",60.439999,60.549999,59.900002,60.16,2019200,28.648189
"2014-07-03",60.18,61.82,60.150002,61.560001,6897600,29.31487
"2014-07-07",61.369999,61.59,61.049999,61.490002,2400400,29.281536
"2014-07-08",61.709999,61.709999,61.049999,61.310001,3367200,29.19582
"2014-07-09",62.099998,63.389999,62.049999,62.669998,8188200,29.84345
"2014-07-10",62.220001,62.689999,62.060001,62.259998,4448400,29.648208
"2014-07-11",62.369999,62.689999,60.299999,61.75,7814600,29.405347
"2014-07-14",62.240002,63.25,62.09,63.18,6511200,30.086313
"2014-07-15",61.099998,61.77,58.610001,58.84,21724600,28.019605
"2014-07-16",59.060001,59.830002,58.049999,58.139999,10842200,27.686265
"2014-07-17",57.849998,59.060001,57.669998,57.75,7721200,27.500547
"2014-07-18",57.970001,58.889999,57.900002,58.650002,6964400,27.929128
"2014-07-21",56.860001,58.490002,56.810001,57.98,10480000,27.610073
"2014-07-22",58.439999,58.959999,58.049999,58.16,5724400,27.695789
"2014-07-23",58.400002,58.400002,57.049999,57.16,6198600,27.219589
"2014-07-24",57.59,57.75,57.27,57.290001,3542200,27.281496
"2014-07-25",57,57.34,56.57,56.860001,3175800,27.07673
"2014-07-28",57.34,57.509998,56.43,56.669998,5015200,26.986251
"2014-07-29",57,58.470001,56.59,57.259998,8762200,27.267209
"2014-07-30",57.529999,57.889999,56.560001,57.150002,7290600,27.214828
"2014-07-31",56.759998,56.98,55.830002,55.849998,5263400,26.595767
"2014-08-01",55.610001,56.209999,55.369999,55.75,3971000,26.548147
"2014-08-04",55.599998,56.259998,55.220001,56.139999,4859000,26.733865
"2014-08-05",56.299999,56.52,55.77,55.84,4774400,26.591006
"2014-08-06",55.82,57.150002,55.790001,56.490002,4599000,26.900536
"2014-08-07",56.700001,56.810001,56.110001,56.259998,2968200,26.791009
"2014-08-08",56.450001,57.259998,56.07,57.07,3945000,27.176731
"2014-08-11",57.02,57.700001,56.75,57.459999,3675600,27.362449
"2014-08-12",56.779999,57.23,56.459999,57.139999,3512000,27.210065
"2014-08-13",57.240002,57.610001,56.759998,56.98,3803200,27.133873
"2014-08-14",57.139999,57.720001,56.93,57.700001,3388800,27.476738
"2014-08-15",57.82,57.98,56.860001,57.16,3446800,27.219589
"2014-08-18",57.540001,57.93,57.389999,57.84,3037000,27.543405
"2014-08-19",57.84,58.27,57.5,58.139999,2922200,27.686265
"2014-08-20",58.07,58.240002,57.5,57.93,3834200,27.586264
"2014-08-21",58.099998,58.540001,57.970001,58.220001,3551000,27.724362
"2014-08-22",58.169998,58.200001,57.779999,58,3388800,27.619597
"2014-08-25",58.349998,58.689999,58.07,58.23,2025400,27.729123
"2014-08-26",58.459999,58.5,57.720001,57.84,4493600,27.543405
"2014-08-27",58.02,58.02,57.310001,57.880001,2774200,27.562454
"2014-08-28",57.759998,58.09,57.419998,58,2008000,27.619597
"2014-08-29",57.98,58.509998,57.82,58.470001,3154600,27.843412
"2014-09-02",58.639999,59.380001,58.52,59.080002,5149000,28.133894
"2014-09-03",59.25,59.32,58.700001,59,3242000,28.095797
"2014-09-04",59.25,59.450001,58.75,58.799999,2722600,28.000557
"2014-09-05",58.799999,58.98,58.52,58.959999,3096400,28.076749
"2014-09-08",58.279999,58.290001,57.509998,57.77,3984400,27.826281
"2014-09-09",57.619999,57.84,57.119999,57.200001,4144400,27.551727
"2014-09-10",57.34,57.450001,56.740002,57.310001,2524800,27.604711
"2014-09-11",57.189999,57.439999,56.75,57.400002,3251000,27.648062
"2014-09-12",57.439999,57.630001,57.110001,57.400002,3743600,27.648062
"2014-09-15",57.400002,58.07,57.279999,57.540001,3899000,27.715496
"2014-09-16",57.299999,57.73,56.93,57.619999,3601800,27.754029
"2014-09-17",57.75,57.860001,56.98,57.029999,4252200,27.469841
"2014-09-18",57.259998,57.610001,57.060001,57.509998,2676600,27.701044
"2014-09-19",57.880001,57.939999,57.099998,57.490002,4326400,27.691413
"2014-09-22",57.389999,58.040001,57.389999,57.990002,2737800,27.932249
"2014-09-23",57.619999,58.099998,56.860001,57.07,4695200,27.489109
"2014-09-24",57.07,58.200001,57.009998,58.18,3663800,28.023767
"2014-09-25",57.869999,58.169998,57.599998,57.77,4010400,27.826281
"2014-09-26",57.849998,58.5,57.650002,58.310001,3029400,28.086385
"2014-09-29",57.889999,58.75,57.849998,58.650002,4362000,28.250154
"2014-09-30",58.540001,59.130001,58.389999,59,5303200,28.418739
"2014-10-01",58.990002,59.080002,58.619999,58.73,6509600,28.288687
"2014-10-02",58.669998,58.82,58.360001,58.610001,6396400,28.230886
"2014-10-03",58.919998,59.580002,58.66,59.439999,5234000,28.630674
"2014-10-06",59.490002,59.610001,58.689999,59.369999,3639800,28.596957
"2014-10-07",59.27,59.52,58.939999,59.169998,4341400,28.500622
"2014-10-08",59.279999,60.110001,58.93,60.080002,4213000,28.938947
"2014-10-09",60.049999,60.439999,59,59.200001,4978600,28.515074
"2014-10-10",59.349998,60.310001,59.110001,59.610001,5196200,28.71256
"2014-10-13",59.419998,59.98,58.810001,58.810001,7024600,28.327221
"2014-10-14",58.91,59.220001,58.32,58.400002,4562200,28.129735
"2014-10-15",57.939999,58.139999,56.34,57.34,5672600,27.619161
"2014-10-16",56.57,57.34,56.27,57.07,4872600,27.489109
"2014-10-17",57.380001,58.73,56.799999,58.48,7071400,28.168268
"2014-10-20",58.48,59.380001,58.259998,59.130001,4214800,28.481357
"2014-10-21",59.66,61.040001,59.610001,61.029999,5514600,29.396535
"2014-10-22",61.049999,61.799999,59.75,61.349998,4489600,29.550671
"2014-10-23",61.950001,62.060001,60.950001,60.990002,4806600,29.37727
"2014-10-24",61.349998,61.630001,61.139999,61.549999,3499400,29.647006
"2014-10-27",61.59,62.459999,61.380001,62.049999,3324600,29.887843
"2014-10-28",62.220001,62.220001,61.48,62.02,2991200,29.873393
"2014-10-29",62.16,62.5,61.84,62.220001,2868000,29.969728
"2014-10-30",61.830002,62.610001,61.450001,62.41,2254400,30.061245
"2014-10-31",63,63.18,62.630001,62.91,3254000,30.302082
"2014-11-03",62.77,64.110001,62.689999,64.010002,5260600,30.831924
"2014-11-04",63.959999,64.519997,63.889999,64.370003,2962600,31.005327
