"Date","Open","High","Low","Close","Volume","AdjClose"
"2014-01-02",82.110001,82.57,81.800003,82.019997,4253400,79.050248
"2014-01-03",81.910004,82.480003,81.830002,81.889999,3897900,78.924958
"2014-01-06",81.650002,81.980003,81.099998,81.099998,11188800,78.163561
"2014-01-07",81.309998,81.919998,81.080002,81.5,4630900,78.549079
"2014-01-08",81.540001,81.940002,81.029999,81.93,4662300,78.96351
"2014-01-09",81.900002,81.940002,80.970001,81.57,4966000,78.616544
"2014-01-10",81.720001,82.040001,81.419998,82.010002,4981000,79.040615
"2014-01-13",81.610001,82.129997,80.959999,80.970001,6952400,78.03827
"2014-01-14",81.279999,81.489998,80.610001,81.010002,5217300,78.076823
"2014-01-15",80.849998,81.43,80.739998,81.07,5196800,78.134648
"2014-01-16",80.900002,81.379997,80.779999,81.260002,4871200,78.317771
"2014-01-17",81.32,81.349998,80.650002,81,6178000,78.067183
"2014-01-21",81.300003,81.5,79.809998,80.459999,6932800,77.546734
"2014-01-22",80.660004,80.809998,79.919998,80.199997,5821600,77.296146
"2014-01-23",79.620003,80.300003,79.190002,80.239998,6387000,77.334699
"2014-01-24",79.610001,80,79.160004,79.160004,7118300,76.293809
"2014-01-27",78.860001,79.169998,78.519997,78.940002,6591200,76.081773
"2014-01-28",78.419998,78.93,77.82,78.540001,10586500,75.696255
"2014-01-29",78.279999,78.75,76.629997,76.68,9195300,73.9036
"2014-01-30",77.230003,77.760002,76.650002,76.93,6820900,74.144548
"2014-01-31",76.199997,77.470001,75.849998,76.849998,10592200,74.067443
"2014-02-03",76.639999,76.730003,74.93,75.089996,9527000,72.371167
"2014-02-04",75.510002,75.849998,74.169998,74.970001,9573400,72.255516
"2014-02-05",74.730003,75.550003,73.959999,75.260002,10080300,72.535017
"2014-02-06",75.190002,76.199997,75.169998,76.160004,6107100,73.402431
"2014-02-07",76.169998,76.599998,75.849998,76.449997,6194200,73.681925
"2014-02-10",76.559998,76.589996,75.879997,76.410004,6343600,73.64338
"2014-02-11",76.440002,76.989998,76.169998,76.699997,6292900,73.922873
"2014-02-12",76.910004,77.330002,76.669998,77.279999,7345900,74.481874
"2014-02-13",77.339996,77.870003,76.940002,77.589996,6586900,74.780648
"2014-02-14",77.75,78.129997,77.32,77.93,4752300,75.108341
"2014-02-18",77.919998,78.080002,77.07,77.57,4954700,74.761375
"2014-02-19",77.25,77.519997,76.400002,76.449997,7767800,73.681925
"2014-02-20",76.589996,77.559998,76.540001,77.480003,5852200,74.674637
"2014-02-21",77.360001,78.040001,77.360001,77.739998,7764500,74.925218
"2014-02-24",77.839996,78.25,77.459999,77.870003,11739500,75.050516
"2014-02-25",79.68,81,79.330002,80.980003,13421700,78.04791
"2014-02-26",80.989998,82.709999,80.790001,81.699997,9737800,78.741835
"2014-02-27",81.660004,82.199997,80.610001,81.970001,6040900,79.002063
"2014-02-28",81.889999,83.099998,81.389999,82.029999,7239600,79.059888
"2014-03-03",80.730003,82.029999,80.620003,82,8359500,79.030975
"2014-03-04",82.889999,83.199997,82.709999,82.870003,6367600,79.869477
"2014-03-05",82.910004,83.199997,82.580002,82.910004,5069900,79.90803
"2014-03-06",82.779999,82.889999,82.230003,82.410004,6168400,79.426134
"2014-03-07",82.610001,82.669998,82.040001,82.550003,5287700,79.561064
"2014-03-10",82.440002,82.540001,81.730003,82.18,4139000,79.204458
"2014-03-11",81.690002,81.849998,81.050003,81.290001,4667900,78.797342
"2014-03-12",80.730003,80.849998,80.239998,80.559998,7048700,78.089723
"2014-03-13",81.059998,81.059998,78.720001,78.800003,7665800,76.383696
"2014-03-14",78.82,79.879997,78.790001,79.379997,6739000,76.945906
"2014-03-17",79.57,80.190002,79.25,79.580002,5547600,77.139778
"2014-03-18",79.650002,80.559998,79.620003,79.82,5032600,77.372416
"2014-03-19",79.970001,80.489998,79.400002,79.75,6568400,77.304563
"2014-03-20",79.709999,80.239998,79.470001,80.089996,5097800,77.634134
"2014-03-21",80.779999,81.900002,80.25,80.419998,10086100,77.954016
"2014-03-24",80.410004,80.459999,79.199997,79.660004,7574200,77.217326
"2014-03-25",80.050003,80.089996,79.160004,79.470001,5375500,77.03315
"2014-03-26",79.489998,79.779999,78.699997,78.870003,6364600,76.45155
"2014-03-27",78.629997,79.019997,78.370003,78.68,5803300,76.267373
"2014-03-28",78.919998,79.5,78.489998,78.720001,5132700,76.306148
"2014-03-31",79.209999,79.330002,78.839996,79.129997,5736200,76.703572
"2014-04-01",79.239998,80.290001,79.239998,79.379997,6697600,76.945906
"2014-04-02",79.540001,80.760002,79.489998,79.949997,6611700,77.498427
"2014-04-03",79.949997,80.019997,78.980003,79.400002,5505400,76.965297
"2014-04-04",79.639999,79.699997,78.489998,78.720001,6422000,76.306148
"2014-04-07",78.690002,78.690002,77.029999,77.129997,11121300,74.764899
"2014-04-08",76.910004,77.440002,76.419998,77.110001,7371000,74.745516
"2014-04-09",77.239998,77.93,77.139999,77.760002,8027600,75.375586
"2014-04-10",77.620003,78.220001,76.699997,76.779999,6201500,74.425633
"2014-04-11",76.620003,77.059998,75.650002,75.699997,8399100,73.378748
"2014-04-14",76.300003,76.860001,75.510002,75.970001,8677200,73.640473
"2014-04-15",76.290001,76.400002,74.610001,75.889999,7022900,73.562925
"2014-04-16",76.419998,76.580002,75.800003,76.580002,6104700,74.231769
"2014-04-17",76.260002,77.68,75.910004,77.089996,6875600,74.726125
"2014-04-21",78.349998,78.349998,77.669998,77.959999,6253300,75.56945
"2014-04-22",78.739998,80.230003,78.629997,79.669998,11188400,77.227014
"2014-04-23",79.870003,80.050003,78.440002,78.519997,7497000,76.112276
"2014-04-24",78.970001,79.809998,78.720001,79.769997,7271600,77.323946
"2014-04-25",79.410004,79.699997,79.029999,79.379997,6381400,76.945906
"2014-04-28",79.529999,81.150002,79.330002,80.169998,14562400,77.711682
"2014-04-29",80.32,80.32,79.519997,79.519997,5146500,77.081612
"2014-04-30",79.739998,79.739998,78.730003,79.510002,8524700,77.071924
"2014-05-01",79.510002,79.650002,78.949997,79.330002,3936700,76.897443
